Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2018-07-19,3768.698974609375,4640.0,4640.0,4610.0,4620.0,76925500,BBCA.JK
2018-07-20,3752.45458984375,4620.0,4630.0,4585.0,4630.0,57104000,BBCA.JK
2018-07-23,3793.0654296875,4670.0,4700.0,4620.0,4640.0,70157500,BBCA.JK
2018-07-24,3821.493408203125,4705.0,4705.0,4660.0,4700.0,88291000,BBCA.JK
2018-07-25,3829.615234375,4715.0,4715.0,4685.0,4705.0,50131500,BBCA.JK
2018-07-26,3789.004638671875,4665.0,4725.0,4645.0,4645.0,54317500,BBCA.JK
2018-07-27,3772.760498046875,4645.0,4670.0,4625.0,4660.0,46642500,BBCA.JK
2018-07-30,3780.8818359375,4655.0,4680.0,4600.0,4680.0,40096500,BBCA.JK
2018-07-31,3780.8818359375,4655.0,4660.0,4530.0,4640.0,66803000,BBCA.JK
2018-08-01,3813.370849609375,4695.0,4695.0,4650.0,4680.0,56594000,BBCA.JK
2018-08-02,3809.310302734375,4690.0,4780.0,4690.0,4720.0,79333000,BBCA.JK
2018-08-03,3809.310302734375,4690.0,4730.0,4670.0,4690.0,41404000,BBCA.JK
2018-08-06,3866.166015625,4760.0,4760.0,4680.0,4680.0,63000500,BBCA.JK
2018-08-07,3866.166015625,4760.0,4775.0,4740.0,4740.0,114379000,BBCA.JK
2018-08-08,3886.470703125,4785.0,4790.0,4710.0,4780.0,64702500,BBCA.JK
2018-08-09,3914.8994140625,4820.0,4820.0,4780.0,4800.0,65947500,BBCA.JK
2018-08-10,3878.34912109375,4775.0,4815.0,4740.0,4800.0,80348000,BBCA.JK
2018-08-13,3789.004638671875,4665.0,4710.0,4610.0,4705.0,80184000,BBCA.JK
2018-08-14,3817.43212890625,4700.0,4780.0,4605.0,4690.0,85527500,BBCA.JK
2018-08-15,3809.310302734375,4690.0,4720.0,4660.0,4720.0,57330500,BBCA.JK
2018-08-16,3797.1259765625,4675.0,4695.0,4640.0,4690.0,52903500,BBCA.JK
2018-08-17,3797.1259765625,4675.0,4675.0,4675.0,4675.0,0,BBCA.JK
2018-08-20,3882.40966796875,4780.0,4780.0,4685.0,4700.0,96832000,BBCA.JK
2018-08-21,3878.34912109375,4775.0,4795.0,4770.0,4770.0,67938000,BBCA.JK
2018-08-22,3878.34912109375,4775.0,4775.0,4775.0,4775.0,0,BBCA.JK
2018-08-23,3992.0595703125,4915.0,4930.0,4755.0,4760.0,145868000,BBCA.JK
2018-08-24,4073.281494140625,5015.0,5095.0,4915.0,4920.0,103975000,BBCA.JK
2018-08-27,4024.54931640625,4955.0,5070.0,4935.0,5020.0,91285000,BBCA.JK
2018-08-28,4057.037353515625,4995.0,5020.0,4910.0,5020.0,63353500,BBCA.JK
2018-08-29,4028.609375,4960.0,4960.0,4895.0,4900.0,87695500,BBCA.JK
2018-08-30,4073.281494140625,5015.0,5030.0,4985.0,4995.0,96273500,BBCA.JK
2018-08-31,4028.609375,4960.0,5010.0,4960.0,5000.0,111563000,BBCA.JK
2018-09-03,4024.54931640625,4955.0,5015.0,4920.0,5010.0,38489500,BBCA.JK
2018-09-04,4020.487548828125,4950.0,4980.0,4900.0,4965.0,42271500,BBCA.JK
2018-09-05,3898.654052734375,4800.0,4900.0,4730.0,4900.0,95608500,BBCA.JK
2018-09-06,4012.364501953125,4940.0,5040.0,4720.0,4805.0,95265000,BBCA.JK
2018-09-07,4036.73193359375,4970.0,4970.0,4875.0,4965.0,72551500,BBCA.JK
2018-09-10,4020.487548828125,4950.0,4950.0,4830.0,4920.0,66696500,BBCA.JK
2018-09-11,4020.487548828125,4950.0,4950.0,4950.0,4950.0,0,BBCA.JK
2018-09-12,3882.40966796875,4780.0,4965.0,4765.0,4950.0,87900500,BBCA.JK
2018-09-13,3898.654052734375,4800.0,4875.0,4780.0,4840.0,94051000,BBCA.JK
2018-09-14,3894.593017578125,4795.0,4840.0,4740.0,4780.0,72473500,BBCA.JK
2018-09-17,3886.470703125,4785.0,4795.0,4750.0,4750.0,39478000,BBCA.JK
2018-09-18,3898.654052734375,4800.0,4850.0,4740.0,4740.0,75119500,BBCA.JK
2018-09-19,3898.654052734375,4800.0,4845.0,4765.0,4815.0,111558500,BBCA.JK
2018-09-20,3890.53271484375,4790.0,4845.0,4780.0,4840.0,60786000,BBCA.JK
