Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2019-01-16,2457.9033203125,3900.0,3912.5,3837.5,3900.0,78625600,BMRI.JK
2019-01-17,2481.537109375,3937.5,4025.0,3900.0,3900.0,101961200,BMRI.JK
2019-01-18,2481.537109375,3937.5,3962.5,3912.5,3950.0,56790000,BMRI.JK
2019-01-21,2457.9033203125,3900.0,3950.0,3900.0,3912.5,111624400,BMRI.JK
2019-01-22,2442.1474609375,3875.0,3900.0,3825.0,3862.5,123558000,BMRI.JK
2019-01-23,2355.49072265625,3737.5,3850.0,3737.5,3787.5,162196000,BMRI.JK
2019-01-24,2355.49072265625,3737.5,3750.0,3712.5,3737.5,179821400,BMRI.JK
2019-01-25,2323.9794921875,3687.5,3762.5,3650.0,3737.5,143184800,BMRI.JK
2019-01-28,2260.955810546875,3587.5,3712.5,3537.5,3687.5,207013400,BMRI.JK
2019-01-29,2245.199951171875,3562.5,3625.0,3525.0,3587.5,162587800,BMRI.JK
2019-01-30,2284.58984375,3625.0,3662.5,3562.5,3562.5,175565200,BMRI.JK
2019-01-31,2347.612548828125,3725.0,3737.5,3637.5,3662.5,214008600,BMRI.JK
2019-02-01,2394.880126953125,3800.0,3812.5,3737.5,3750.0,104295400,BMRI.JK
2019-02-04,2316.101318359375,3675.0,3800.0,3675.0,3750.0,80919200,BMRI.JK
2019-02-05,2316.101318359375,3675.0,3675.0,3675.0,3675.0,0,BMRI.JK
2019-02-06,2355.49072265625,3737.5,3762.5,3712.5,3725.0,60281400,BMRI.JK
2019-02-07,2379.12451171875,3775.0,3775.0,3712.5,3737.5,31622800,BMRI.JK
2019-02-08,2387.002197265625,3787.5,3787.5,3712.5,3750.0,46828400,BMRI.JK
2019-02-11,2402.75830078125,3812.5,3812.5,3762.5,3800.0,72358200,BMRI.JK
2019-02-12,2339.73486328125,3712.5,3837.5,3687.5,3837.5,82644200,BMRI.JK
2019-02-13,2284.58984375,3625.0,3737.5,3625.0,3712.5,75046400,BMRI.JK
2019-02-14,2260.955810546875,3587.5,3687.5,3587.5,3675.0,95699000,BMRI.JK
2019-02-15,2260.955810546875,3587.5,3612.5,3550.0,3575.0,92002800,BMRI.JK
2019-02-18,2292.468017578125,3637.5,3650.0,3587.5,3650.0,86216800,BMRI.JK
2019-02-19,2268.833984375,3600.0,3662.5,3562.5,3637.5,92714200,BMRI.JK
