Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2018-01-01,2072.907470703125,3309.03369140625,3309.03369140625,3309.03369140625,3309.03369140625,0,BBRI.JK
2018-01-02,2067.212890625,3299.943115234375,3381.759765625,3281.761474609375,3354.487548828125,100241541,BBRI.JK
2018-01-03,2055.82373046875,3281.761474609375,3299.943115234375,3236.3076171875,3299.943115234375,77164902,BBRI.JK
2018-01-04,2021.654541015625,3227.217041015625,3281.761474609375,3145.400146484375,3281.761474609375,172049901,BBRI.JK
2018-01-05,2044.4337158203125,3263.580078125,3263.580078125,3199.94482421875,3227.217041015625,95806814,BBRI.JK
2018-01-08,2044.4337158203125,3263.580078125,3263.580078125,3236.3076171875,3263.580078125,60016046,BBRI.JK
2018-01-09,2033.0439453125,3245.3984375,3272.670654296875,3209.035400390625,3272.670654296875,99669091,BBRI.JK
2018-01-10,2010.2650146484375,3209.035400390625,3263.580078125,3181.76318359375,3254.4892578125,128052221,BBRI.JK
2018-01-11,2015.9599609375,3218.126220703125,3218.126220703125,3163.581787109375,3218.126220703125,125818963,BBRI.JK
2018-01-12,2015.9599609375,3218.126220703125,3254.4892578125,3181.76318359375,3227.217041015625,146792365,BBRI.JK
2018-01-15,2021.654541015625,3227.217041015625,3245.3984375,3218.126220703125,3218.126220703125,95279025,BBRI.JK
2018-01-16,2055.82373046875,3281.761474609375,3281.761474609375,3209.035400390625,3209.035400390625,101318790,BBRI.JK
2018-01-17,2067.212890625,3299.943115234375,3299.943115234375,3254.4892578125,3290.852294921875,89613597,BBRI.JK
2018-01-18,2061.5185546875,3290.852294921875,3318.12451171875,3263.580078125,3299.943115234375,87056383,BBRI.JK
2018-01-19,2061.5185546875,3290.852294921875,3299.943115234375,3254.4892578125,3290.852294921875,87535331,BBRI.JK
2018-01-22,2078.6025390625,3318.12451171875,3336.305908203125,3281.761474609375,3290.852294921875,128524019,BBRI.JK
2018-01-23,2232.362060546875,3563.57470703125,3563.57470703125,3336.305908203125,3345.396728515625,186238386,BBRI.JK
2018-01-24,2181.109375,3481.758056640625,3545.393310546875,3472.667236328125,3545.393310546875,165077211,BBRI.JK
2018-01-25,2146.9404296875,3427.213623046875,3509.0302734375,3381.759765625,3509.0302734375,155403974,BBRI.JK
2018-01-26,2192.49853515625,3499.939453125,3509.0302734375,3436.30419921875,3445.39501953125,149193706,BBRI.JK
2018-01-29,2164.02490234375,3454.48583984375,3499.939453125,3418.122802734375,3499.939453125,134887519,BBRI.JK
2018-01-30,2118.46630859375,3381.759765625,3454.48583984375,3372.6689453125,3454.48583984375,197268607,BBRI.JK
2018-01-31,2107.076416015625,3363.578369140625,3381.759765625,3299.943115234375,3363.578369140625,289533250,BBRI.JK
2018-02-01,2107.076416015625,3363.578369140625,3418.122802734375,3363.578369140625,3390.8505859375,160147366,BBRI.JK
2018-02-02,2129.856201171875,3399.941162109375,3409.031982421875,3372.6689453125,3399.941162109375,125526688,BBRI.JK
2018-02-05,2152.635009765625,3436.30419921875,3445.39501953125,3318.12451171875,3318.12451171875,123946840,BBRI.JK
2018-02-06,2095.68701171875,3345.396728515625,3381.759765625,3327.21533203125,3354.487548828125,286316245,BBRI.JK
2018-02-07,2107.076416015625,3363.578369140625,3409.031982421875,3363.578369140625,3372.6689453125,151721770,BBRI.JK
2018-02-08,2118.46630859375,3381.759765625,3390.8505859375,3345.396728515625,3345.396728515625,122222231,BBRI.JK
