date,open,high,low,close,adj_close,volume,ticker,adj_factor,forward_return_1d,target
2018-07-24,6625.0,6750.0,6625.0,6650.0,4110.3583984375,8932500,ASII.JK,0.6180990072838346,0.03383470257949206,1
2018-07-25,6725.0,6900.0,6650.0,6875.0,4249.43115234375,15946900,ASII.JK,0.6180990767045454,-0.029091095028229264,0
2018-07-26,6925.0,6950.0,6650.0,6675.0,4125.810546875,20823800,ASII.JK,0.6180989583333333,0.04494382022471921,1
2018-07-27,6700.0,7000.0,6700.0,6975.0,4311.240234375,31156700,ASII.JK,0.6180989583333333,0.017921335716275744,1
2018-07-30,7000.0,7100.0,6900.0,7100.0,4388.50341796875,21379900,ASII.JK,0.6180990729533451,0.007042215127305074,1
2018-07-31,7050.0,7150.0,6975.0,7150.0,4419.408203125,25841400,ASII.JK,0.6180990493881119,0.04545446510133533,1
2018-08-01,7150.0,7475.0,7150.0,7475.0,4620.2900390625,53935800,ASII.JK,0.6180990018812709,-0.02341119345143927,0
2018-08-02,7500.0,7500.0,7300.0,7300.0,4512.12353515625,19141400,ASII.JK,0.6180991144049658,-0.02397274097378055,0
2018-08-03,7275.0,7300.0,7050.0,7125.0,4403.95556640625,24035700,ASII.JK,0.6180990268640351,0.042105369362880785,1
2018-08-06,7250.0,7475.0,7200.0,7425.0,4589.3857421875,37077600,ASII.JK,0.6180990898569023,-0.006734182623755469,0
2018-08-07,7475.0,7475.0,7325.0,7375.0,4558.47998046875,23222200,ASII.JK,0.6180989804025424,0.006779839299759782,1
2018-08-08,7400.0,7450.0,7325.0,7425.0,4589.3857421875,16794100,ASII.JK,0.6180990898569023,0.010101007951644592,1
2018-08-09,7300.0,7525.0,7300.0,7500.0,4635.7431640625,17331500,ASII.JK,0.6180990885416666,-0.013333260304769223,0
2018-08-10,7450.0,7475.0,7325.0,7400.0,4573.93359375,16288400,ASII.JK,0.6180991342905405,-0.040540635752698506,0
2018-08-13,7275.0,7275.0,7075.0,7100.0,4388.50341796875,25732900,ASII.JK,0.6180990729533451,-0.03873235009577025,0
2018-08-14,7075.0,7225.0,6825.0,6825.0,4218.5263671875,34274000,ASII.JK,0.6180991014194139,0.02197778539649442,1
2018-08-15,6900.0,7050.0,6600.0,6975.0,4311.240234375,44615000,ASII.JK,0.6180989583333333,0.017921335716275744,1
2018-08-16,6975.0,7250.0,6850.0,7100.0,4388.50341796875,21705200,ASII.JK,0.6180990729533451,0.04225362455501469,1
2018-08-20,7250.0,7400.0,7150.0,7400.0,4573.93359375,44690500,ASII.JK,0.6180991342905405,0.010134918743867072,1
2018-08-21,7400.0,7475.0,7325.0,7475.0,4620.2900390625,20659500,ASII.JK,0.6180990018812709,-0.006688821830170388,0
2018-08-23,7475.0,7525.0,7300.0,7425.0,4589.3857421875,30246600,ASII.JK,0.6180990898569023,-0.006734182623755469,0
2018-08-24,7375.0,7450.0,7275.0,7375.0,4558.47998046875,15617800,ASII.JK,0.6180989804025424,0.027118928739331194,1
2018-08-27,7375.0,7600.0,7350.0,7575.0,4682.10107421875,32820400,ASII.JK,0.6180991517120462,-0.029703169577710464,0
2018-08-28,7575.0,7600.0,7350.0,7350.0,4543.02783203125,17798200,ASII.JK,0.6180990247661564,0.01700676506679133,1
2018-08-29,7450.0,7550.0,7375.0,7475.0,4620.2900390625,26083000,ASII.JK,0.6180990018812709,0.0,0
2018-08-30,7500.0,7500.0,7350.0,7475.0,4620.2900390625,15151400,ASII.JK,0.6180990018812709,-0.030100226645504935,0
2018-08-31,7400.0,7400.0,7200.0,7250.0,4481.21826171875,40829300,ASII.JK,0.6180990705818965,-0.02068965141511314,0
2018-09-03,7275.0,7275.0,7075.0,7100.0,4388.50341796875,25016000,ASII.JK,0.6180990729533451,-0.0035211631955165412,0
2018-09-04,7100.0,7100.0,7000.0,7075.0,4373.05078125,30739500,ASII.JK,0.6180990503533569,-0.04240282054236666,0
2018-09-05,6900.0,6950.0,6725.0,6775.0,4187.62109375,52098900,ASII.JK,0.6180990544280442,0.0036900751937209986,1
2018-09-06,6675.0,6875.0,6600.0,6800.0,4203.07373046875,60188600,ASII.JK,0.6180990780101103,0.05514716431833788,1
2018-09-07,6900.0,7175.0,6825.0,7175.0,4434.861328125,42928600,ASII.JK,0.6180991398083624,0.0,0
2018-09-10,7125.0,7175.0,6975.0,7175.0,4434.861328125,21884300,ASII.JK,0.6180991398083624,-0.006968822570111,0
2018-09-12,7175.0,7275.0,7125.0,7125.0,4403.95556640625,27126400,ASII.JK,0.6180990268640351,-0.007017506123811579,0
2018-09-13,7275.0,7275.0,7000.0,7075.0,4373.05078125,22644700,ASII.JK,0.6180990503533569,0.021201298614293318,1
2018-09-14,7075.0,7225.0,7050.0,7225.0,4465.76513671875,17697900,ASII.JK,0.6180989808607267,-0.03806191788724267,0
2018-09-17,7125.0,7125.0,6950.0,6950.0,4295.78955078125,15380700,ASII.JK,0.6180992159397481,0.010791135078781933,1
2018-09-18,6925.0,7125.0,6875.0,7025.0,4342.14599609375,31839500,ASII.JK,0.6180990741770462,0.05338088536515562,1
2018-09-19,7100.0,7400.0,7100.0,7400.0,4573.93359375,28048600,ASII.JK,0.6180991342905405,0.013513438497873898,1
2018-09-20,7400.0,7575.0,7325.0,7500.0,4635.7431640625,37420600,ASII.JK,0.6180990885416666,-0.03333336142124255,0
2018-09-21,7475.0,7475.0,7225.0,7250.0,4481.21826171875,48533000,ASII.JK,0.6180990705818965,-0.01724144882040768,0
2018-09-24,7200.0,7225.0,7075.0,7125.0,4403.95556640625,24764900,ASII.JK,0.6180990268640351,0.01052620374904878,1
2018-09-25,7100.0,7200.0,7075.0,7200.0,4450.3125,14404300,ASII.JK,0.6180989583333333,0.020833443051752054,1
2018-09-26,7200.0,7425.0,7200.0,7350.0,4543.02783203125,25803300,ASII.JK,0.6180990247661564,0.003401288525804791,1
2018-09-27,7225.0,7375.0,7200.0,7375.0,4558.47998046875,29349300,ASII.JK,0.6180989804025424,-0.0033897589774894987,0
2018-09-28,7275.0,7450.0,7275.0,7350.0,4543.02783203125,31995300,ASII.JK,0.6180990247661564,-0.003401288525804902,0
2018-10-01,7225.0,7475.0,7225.0,7325.0,4527.57568359375,14131300,ASII.JK,0.6180990694325939,-0.017065023092539988,0
2018-10-02,7450.0,7450.0,7125.0,7200.0,4450.3125,19915100,ASII.JK,0.6180989583333333,0.0,0
2018-10-03,7250.0,7275.0,7175.0,7200.0,4450.3125,16575900,ASII.JK,0.6180989583333333,-0.01736096481988625,0
2018-10-04,7125.0,7150.0,7025.0,7075.0,4373.05078125,19705600,ASII.JK,0.6180990503533569,-0.00926595867265867,0
2018-10-05,6975.0,7050.0,6900.0,6950.0,4332.5302734375,25996300,ASII.JK,0.6233856508543165,-0.014388220833894017,0
2018-10-08,6900.0,6975.0,6850.0,6850.0,4270.19287109375,19133100,ASII.JK,0.6233858205976277,0.02554727623978681,1
2018-10-09,6975.0,7025.0,6850.0,7025.0,4379.28466796875,17361000,ASII.JK,0.6233857178603203,-0.010676262923308921,0
2018-10-10,7000.0,7050.0,6900.0,6950.0,4332.5302734375,17102700,ASII.JK,0.6233856508543165,-0.03237397585625279,0
2018-10-11,6800.0,6825.0,6700.0,6725.0,4192.26904296875,40456500,ASII.JK,0.6233857312964683,0.018587506509319507,1
2018-10-12,6775.0,6925.0,6775.0,6850.0,4270.19287109375,28756200,ASII.JK,0.6233858205976277,0.0,0
2018-10-15,6850.0,6925.0,6825.0,6850.0,4270.19287109375,18822300,ASII.JK,0.6233858205976277,0.01824820147381101,1
2018-10-16,6900.0,6975.0,6825.0,6975.0,4348.1162109375,18553300,ASII.JK,0.6233858366935484,0.0071682667893850915,1
2018-10-17,7075.0,7100.0,6975.0,7025.0,4379.28466796875,23333900,ASII.JK,0.6233857178603203,0.0,0
2018-10-18,7025.0,7025.0,6950.0,7025.0,4379.28466796875,12591900,ASII.JK,0.6233857178603203,0.03914592572564257,1
2018-10-19,7000.0,7350.0,6975.0,7300.0,4550.7158203125,48440500,ASII.JK,0.6233857288099315,-0.0034246200535501536,0
2018-10-22,7275.0,7300.0,7200.0,7275.0,4535.13134765625,22418400,ASII.JK,0.6233857522551547,0.010309272800701264,1
2018-10-23,7200.0,7375.0,7125.0,7350.0,4581.88525390625,38954800,ASII.JK,0.6233857488307823,-0.006802752986268423,0
2018-10-24,7350.0,7450.0,7300.0,7300.0,4550.7158203125,36406600,ASII.JK,0.6233857288099315,0.010273860160650461,1
2018-10-25,7100.0,7375.0,7100.0,7375.0,4597.46923828125,26522600,ASII.JK,0.6233856594279661,0.006779693778963258,1
2018-10-26,7375.0,7425.0,7275.0,7425.0,4628.638671875,22297400,ASII.JK,0.6233856797138048,0.010101111330064194,1
2018-10-29,7475.0,7625.0,7450.0,7500.0,4675.39306640625,50786300,ASII.JK,0.6233857421875,0.026666583117541665,1
2018-10-30,7500.0,7750.0,7450.0,7700.0,4800.06982421875,39056900,ASII.JK,0.6233856914569805,0.025973946708742313,1
2018-10-31,7725.0,7900.0,7700.0,7900.0,4924.74658203125,46586400,ASII.JK,0.6233856432950949,0.01898753316641355,1
2018-11-01,7925.0,8050.0,7900.0,8050.0,5018.25537109375,59367100,ASII.JK,0.6233857603843168,0.015527876881545888,1
2018-11-02,8150.0,8200.0,8050.0,8175.0,5096.17822265625,58720200,ASII.JK,0.623385715309633,0.009174211718282699,1
2018-11-05,8150.0,8250.0,8050.0,8250.0,5142.931640625,32945600,ASII.JK,0.6233856534090909,-0.018181621392528657,0
2018-11-06,8250.0,8250.0,7975.0,8100.0,5049.4248046875,40294600,ASII.JK,0.6233857783564815,0.015432122045150987,1
2018-11-07,8125.0,8325.0,8050.0,8225.0,5127.34814453125,44005500,ASII.JK,0.6233857926481763,-0.0030397657932831335,0
2018-11-08,8300.0,8425.0,8150.0,8200.0,5111.76220703125,48031900,ASII.JK,0.623385635003811,-0.003048652058494472,0
2018-11-09,8200.0,8250.0,8100.0,8175.0,5096.17822265625,26391600,ASII.JK,0.623385715309633,-0.03669723012601456,0
2018-11-12,8050.0,8125.0,7875.0,7875.0,4909.16259765625,27601900,ASII.JK,0.6233857266865079,0.015872941670276308,1
2018-11-13,7850.0,8100.0,7825.0,8000.0,4987.08544921875,40483500,ASII.JK,0.6233856811523437,0.021875055991789738,1
2018-11-14,8200.0,8300.0,8100.0,8175.0,5096.17822265625,35668500,ASII.JK,0.623385715309633,0.04281356289797822,1
2018-11-15,8325.0,8525.0,8275.0,8525.0,5314.36376953125,59979400,ASII.JK,0.6233857794171555,0.0029323352276136028,1
2018-11-16,8500.0,8575.0,8400.0,8550.0,5329.947265625,45617600,ASII.JK,0.6233856451023392,-0.005847798388600944,0
2018-11-19,8550.0,8550.0,8400.0,8500.0,5298.77880859375,26364000,ASII.JK,0.6233857421875,-0.005882472735877831,0
2018-11-21,8300.0,8575.0,8275.0,8450.0,5267.60888671875,27715700,ASII.JK,0.6233856670673077,0.0,0
2018-11-22,8250.0,8475.0,8250.0,8450.0,5267.60888671875,21296200,ASII.JK,0.6233856670673077,-0.0059170955898200095,0
2018-11-23,8400.0,8425.0,8300.0,8400.0,5236.43994140625,7150800,ASII.JK,0.6233857073102679,-0.008928567265767962,0
2018-11-26,8375.0,8425.0,8325.0,8325.0,5189.68603515625,18712300,ASII.JK,0.6233857099286787,0.009009004770862195,1
2018-11-27,8225.0,8450.0,8225.0,8400.0,5236.43994140625,21522600,ASII.JK,0.6233857073102679,0.0,0
